,GEOID,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
820,19131,69.26704506647019,104.09566325233097,155.43752415974936,203.43004826137,240.28324617658342,267.63880775088353,277.4580524989537,237.26335561843146,188.3830853416806,123.28497913905552,81.24820286394602,57.89431126912435
821,19133,77.11932629346848,113.70437330007553,165.35921096801758,209.69442268431655,248.68546414375305,273.76404745747726,280.662734746933,241.82324182987213,198.34633886814117,137.4245840958723,93.8335063457489,68.42108470201492
822,19135,82.76613894375888,118.37925812692353,163.39933453184184,204.7950300736861,244.18305853641394,268.4146779378255,273.1270183216442,239.04493019797584,202.6209917935458,136.65547735040838,92.24517198042436,69.93549092610677
823,19137,83.22185495164659,117.41252740224202,167.72768698798285,209.6114385392931,249.91907522413464,275.22789594862195,278.50593185424805,243.1667234632704,205.09123101032955,141.88890677438656,95.91940402984619,70.95592869652643
824,19139,77.3460147138955,113.53032817011294,163.0746201224949,204.28570114356884,244.5259941211645,269.32367916383606,273.6783265929291,239.7561066116112,200.63137286642322,132.6141680289006,87.73929971888445,64.7488586868065
825,19141,71.5930906331764,108.15973648934994,160.26387283037295,209.09111526777158,244.3703502439103,270.39003566526014,283.59257104261866,239.58812641647626,193.1732442603921,131.2032882402528,87.79782003726599,62.423222811716904
826,19143,70.6632227367825,107.08047919803195,159.1211814880371,208.91596539815268,242.98988003200955,269.5673531426324,284.3244154188368,239.38273323906793,191.97667015923395,129.37875196668836,85.97876040140788,60.85232294930352
827,19145,85.05964923161332,118.93015420565041,167.99021780362693,210.26334668231266,250.69681032242315,276.09474887642807,278.96237812871516,245.17461567540323,205.53932846233408,142.868899109543,97.0725352789766,72.78674816828902
828,19147,72.28840135644984,107.67396474767614,158.2777345445421,207.2652481926812,242.32922843650536,267.6225645277235,282.0443951642072,238.0227998804163,192.7234150921857,129.05843558134856,86.50881308096426,61.938820132502805
829,19149,72.91419940261368,110.39381198883056,161.98782907805827,210.97098034213047,248.39274492915374,273.950442675478,283.86144676208494,240.4168759932429,195.4385283096977,133.55850750467053,90.61701112356245,65.04305698560631
830,19151,73.18350021927445,108.84338301199453,158.5650055496781,207.37655484234844,243.07675354569048,269.8420997902199,281.49366392912685,238.62259207831488,194.9944665696886,131.9168665850604,88.59110260009766,62.74733144265634
831,19153,79.23264086128461,114.41900283215092,162.35424864525888,204.39484046487246,244.33554675532324,269.6152337766161,274.46128426346127,238.40280106488396,198.7959593230603,134.06657065597236,89.84651939541686,67.74919442569508
832,19155,81.6934114868878,116.31094333581757,167.98710989254957,209.8188720167729,250.56756779185514,275.79569863712084,278.5642835828993,241.9068284954941,203.38208784136856,140.9094163325795,95.91127955564978,70.23360795584338
833,19157,76.68527784971434,112.8707029554579,162.51236710725007,204.9679359153465,245.13947126600476,268.65089416503906,274.10307622838906,239.86813990275064,199.785336388482,133.37745482833296,89.14360109965007,65.05176607767741
834,19159,84.78484916687012,118.60263760884602,166.47330633799234,208.18970680236816,249.44636392593384,273.8480002085368,276.317431640625,242.2728737195333,204.51930586496988,140.77739270528158,95.52772482236226,72.53688955307007
835,19161,74.39100143432617,110.9076619720459,161.89327041625975,208.72494918823242,245.99856765747072,272.208837890625,282.2073129272461,240.37079299926756,197.24211029052734,135.05406829833984,91.19837295532227,64.71613552093505
836,19163,76.23516610227985,112.86994190216065,162.91385603539737,204.31683651017553,245.6207373348283,269.9792292088638,273.17627970377606,239.6399594530647,199.80000229823736,131.9054147225839,87.31074382640698,63.71692035816334
837,19165,78.07870224286926,112.91172409057617,166.0142764685289,209.08741472352227,250.35359609351968,274.80595167627877,279.42573201881265,241.89370857094818,200.968394153523,139.1948446597693,94.01395855309828,68.12128268547778
838,19167,71.31854553222657,108.75663828168597,161.09494094848634,210.62285940987724,246.51550794328963,273.2832558768136,284.65846034458707,239.7879383632115,193.6165375845773,131.5745205470494,88.55148887634277,62.773220198495046
839,19169,75.72466902299361,110.74974372170188,161.4067141792991,204.66710125316274,244.76595774563876,269.3427665016868,275.8111638155851,239.05089846524325,197.4317385933616,131.84663252397016,88.54906376925382,65.14923980019309
840,19171,74.47920839714281,110.62425335970792,161.52178943518436,204.01011565237334,244.52022309736773,267.7455714832653,273.50840574322325,239.16968064635765,197.25979117191198,130.54622465191466,87.40216786933668,63.017315315477774
841,19173,85.22936058044434,118.80958817221902,167.04283384843305,209.35452045093882,250.66362172907048,274.77661895751953,277.61742782592773,243.81590669805354,205.23648816888982,142.06312665072355,96.2971415086226,72.82322796908292
842,19175,82.69572713640001,117.04425101810031,165.34401257832846,207.88723288642035,248.42338434855142,272.6525158352322,276.3955421447754,240.6485489739312,203.65783347546216,139.77198515997992,94.11000082227919,71.42837248908148
843,19177,82.42202157413259,118.23861191693474,163.76787037568934,205.84993734920727,243.8954433665556,270.18269401999083,272.8035540412454,240.5071829403148,203.56877944048713,136.9277131922105,91.2784351124483,69.17789270737592
844,19179,80.90481366051569,117.23258832474829,163.20180172390408,204.5713136461046,243.73942502339682,267.95648278130426,272.639899359809,238.83969455295139,202.43321651882596,136.43193096584744,90.99855592515733,68.20429498376981
845,19181,81.71270737692575,116.4050712941963,163.0339138708382,205.0579046801986,245.28365176191954,269.81003463602514,274.1295359959112,239.36037437938083,200.89876164231345,136.23284712461668,91.90353849892304,69.64056225357768
846,19183,78.22848856224203,114.544674135604,164.2885205250866,205.9359142375442,245.21575639832696,268.8116915720814,274.08073511663474,239.7345519155826,201.81796279043522,134.7994861421131,89.03726988018684,65.66952672994361
847,19185,83.42661865552266,118.35431957244873,163.82800388336182,207.5446424484253,246.9968220392863,270.4373731613159,274.29966672261554,240.62162154348272,204.10050932566324,138.79204638799033,94.14992062250774,71.58656978607178
848,19187,74.6125381932114,109.56152528705019,159.7786794720274,205.71041696721858,243.62431901873964,269.9032174312707,278.32856681130147,238.67210445982036,195.49800976839933,131.33839139071378,88.45058631896973,64.34721865798488
849,19189,70.95412127176921,106.3706537882487,155.95108710394965,204.66933928595648,239.91646406385632,267.7109332017496,280.77276060316296,237.91237025790744,189.8933893839518,124.76108148362901,82.7300599416097,58.94662766986423
850,19191,70.434414025509,107.74084068067145,159.05876541137695,202.2937213227949,241.6392244281191,265.91481203021425,273.7347865249171,235.37775039672852,188.13342608827534,122.56501579284668,81.16096479110135,58.4512933920358
851,19193,75.00457275171074,112.02867131914411,163.559080604169,210.61535055977959,248.5590479169573,273.13755863734656,282.08502982003347,241.38523232596262,196.81860994611466,135.67210980971083,92.24793385096959,66.78278339930944
852,19195,70.32663391575669,104.87522726347952,155.497402306759,203.92883000229344,239.5026776862867,267.9354298909505,279.21326885801375,237.22393174604937,189.45209780606356,123.9839174675219,81.87805534131599,58.751812501387164
853,19197,73.23438439545808,108.91210103918004,157.99095309222187,204.8701629638672,242.71832132785119,268.65815777644934,278.9837923403139,238.50840759277344,193.65972787362557,129.04906145731607,86.00312897011086,61.817910512288414
854,20001,99.74473750126826,133.05409736137887,173.26072753103156,219.70123231565796,253.22837849406454,284.37776956929787,282.7370835341416,256.1216868611125,211.0932666729023,154.8034638243836,111.78449378075538,86.07828670353085
855,20003,99.20791379369871,131.73391954826587,173.10950292722143,219.03018697102866,254.5891305942728,284.2875549939214,282.32671410146384,254.67036684594973,209.89560398910984,153.76151649319397,110.65948239721433,85.74102166686396
856,20005,92.97115769257417,125.12475802447345,170.40994035875474,213.15595534041123,252.60729300009237,278.971643396326,277.895150674356,249.26898791338945,206.0549403010188,148.38036037135768,104.16849631232185,80.05184018934095
857,20007,112.08812903326911,148.21412223897954,192.4223861694336,241.3669666577411,276.4616987898543,300.2999736826907,296.69872073611697,267.23476155598956,221.21642730056598,166.2027807748446,123.81244491249002,98.84270313221921
858,20009,105.26703510036717,139.64854830074933,188.35784892292764,234.9844732903815,275.44111336051645,301.14487898977177,294.77397968242695,265.5639240215351,217.05230990323153,161.85789717637098,118.52910391076819,92.44624764578683
859,20011,99.53162348711932,131.84175773903175,172.0110801414207,217.06357122350622,251.2072023462366,281.9613223605686,281.26946597629126,254.56847593519421,209.45103341561776,154.21215876826534,109.82372100264938,85.24391901934588
860,20013,91.30380789438884,124.01871093114217,171.115438302358,214.40969308217367,254.34083223342896,280.10415903727215,278.30257415771484,248.60354089736938,206.50369278589883,149.02568769454956,103.73557599385579,79.27852368354797
861,20015,106.0951044400533,140.60034262339275,181.58079840342205,228.6193998972575,259.7507986704508,291.7422705332438,286.8230214436849,261.0229512617678,214.5393379243348,160.24082120259604,117.35470463434855,90.91193189620972
862,20017,103.1967141032219,137.16782474517822,178.93712615966797,225.40570878982544,259.3961489200592,289.51888821819637,283.6397683620453,258.04467928409576,211.36354899406433,157.59425580501556,114.43276989459991,88.78259009122849
863,20019,106.08836391993931,141.41411713191442,179.10909271240234,226.3374823161534,254.95085021427698,286.8328737531389,287.4789390563965,260.04832703726635,214.15390559605189,159.6261991773333,117.5008568082537,90.37316274642944
864,20021,100.76903392650463,133.1517640573007,172.4271293922707,219.96594195895725,251.77795975296587,283.00489044189453,283.87927132009344,259.48568951642073,214.37804497612848,156.63192353425202,113.11891873677571,87.71262974209256
865,20023,103.21826657381925,139.2641713402488,193.61022298986262,240.5335571982644,281.6802491274747,312.9283998662775,307.1985964341597,272.6792812347412,222.99394555525348,161.10614719935825,114.5438964583657,90.15530157089233
866,20025,113.62767260587668,150.51663574991346,198.9951797678501,248.5534673763227,286.17621139333215,306.4029954354974,301.96055757546725,267.9101370064316,225.28612663172467,169.24942653994017,126.22926060157486,101.48116529440578
867,20027,97.72675552368165,131.1917266845703,179.23678192138672,222.86171127319335,259.04185226440427,288.8823974609375,283.62827056884765,256.0037274169922,210.60429092407227,154.5845442199707,109.95417991638183,83.95056297302246
868,20029,97.25391581701854,131.18180944824218,181.15263233487568,225.1504883539109,261.6087883843316,290.60821944948225,286.89380125015504,257.78558180067273,211.08158256894066,154.82367112901477,110.6001717703683,84.00134888906328
869,20031,99.83379232233222,133.30634321732956,174.21151123046874,221.1811279296875,256.6135210904208,285.51439347700637,281.96756092418326,254.90422224564986,209.60610753839666,154.56775263006037,111.91807389692826,85.33758801546963
870,20033,113.31532031467982,150.08633706229074,196.64743031093053,245.8213689531599,282.30412924630303,303.8380230142058,300.0893031529018,268.06160774505395,223.70530984061105,168.25241753714425,125.61141292027065,101.0597106388637
871,20035,108.36864614486694,144.15845592816672,182.90209364891052,230.62918663024902,259.9670938650767,291.24698146184284,291.0110082626343,262.7713918685913,217.26726277669272,162.2061607837677,119.639151096344,92.64917500813802
872,20037,99.995010693868,132.46249643961588,172.20174392064413,219.35831578572592,252.56063429514566,283.38680612664473,282.6731259028117,257.2868464787801,211.93590434392294,155.8087019920349,111.38240750630696,86.69776900609334
873,20039,100.9526599908025,135.942362083579,191.50363830950275,236.34743187862372,275.874979271079,306.26074161169663,301.89004670149126,265.90472124207696,217.20005472051272,159.04968213735137,113.013832236236,86.88323182879753
874,20041,100.50955604401645,133.98307507243376,179.33227508747024,225.15862865321682,260.84989454256777,290.71392054273593,284.5382338770178,257.48985623997567,210.93904861551246,156.16335857467146,112.6232303341493,86.30861264664605
875,20043,91.03356122213697,123.33219667464968,169.8362788538779,211.1376022831086,252.11211867559524,278.084966750372,277.5327613467262,247.8925018310547,205.39094131711929,146.828128390842,102.19108751085069,78.0404804774693
876,20045,96.07275733947753,128.31044034957887,171.27998867034913,215.40816383361818,252.9649866104126,281.0605949401855,279.1978813171387,250.40592269897462,206.35676460266114,150.36561374664308,106.84725198745727,82.63349761962891
877,20047,109.27158279418946,144.21748877631293,193.7483456081814,241.68213551839193,282.49090745713977,304.9098622639974,299.7059268527561,267.2647728814019,222.66272989908853,165.5051328870985,121.78700748019749,96.64209933810764
878,20049,105.03999546595982,140.79246598847058,179.09015437534876,225.96998969876037,256.11736017343947,288.0386723109654,286.1934475022919,259.02009551379143,213.73075804418448,158.93972513627034,116.83086877939652,89.85599463326591
879,20051,104.28469595971046,139.24085047337917,192.03930981128246,236.6559775216239,275.58694278492646,302.07908868170404,295.16761145653663,265.3809620250355,217.68877024464794,160.7599548736176,117.45000388405539,90.68255808446314
880,20053,104.38232876005627,138.03336104135664,185.10360766214038,232.08979942685082,270.430666726733,297.0888148716518,290.23108757866754,262.2670880272275,213.93939705500526,159.88673013354105,116.74560141184973,90.47625284346323
881,20055,110.37237025174228,147.70057914040305,200.5002290205522,248.3843328996138,290.46290435791013,312.71329012784093,308.77084822221235,271.87079870050604,228.2613499034535,169.51336170543323,124.28246570933949,98.71684756344312
882,20057,111.10993738924519,147.34281081296086,197.68799453906797,246.74921160065725,287.8152957873398,309.63744860016897,304.2439827222503,269.5040058607466,226.7753135595429,168.68420375477183,124.45984358198187,99.48884111040094
883,20059,97.46421981811524,130.19572509765624,172.22683212280273,217.08311737060546,253.3778889465332,282.50853240966796,281.2586907958984,252.5086033630371,208.3018440246582,151.88894241333008,108.80600593566895,83.72939270019532
884,20061,99.02468192577362,132.38370656967163,177.21896696090698,222.4192943572998,258.2227084636688,287.7529082298279,281.7882947921753,255.289532661438,209.0314998626709,154.84100699424744,110.86032176017761,85.8777527809143
885,20063,105.82170659845525,142.07958949695933,196.03467247702858,242.9772041494196,282.2937866557728,309.2520963495428,305.01906845786357,267.6474293795499,222.5428250919689,163.98351764678955,118.94366498674665,94.0867637720975
886,20065,102.6831538609096,137.75975167410715,192.40979472569057,236.91680428641183,276.56849299839564,304.64244837040525,299.7788988385882,264.81700744628904,217.4400621686663,160.39121823992048,115.44895471845355,89.21555818830218
887,20067,113.78725471881906,151.4884751445115,204.15547673389165,254.81505114622792,297.0956325338344,317.8969214853614,311.8794031624842,274.6617422298509,232.6900283351089,173.24038495921124,127.64045645973899,101.38191354154337
888,20069,111.42778207205393,148.91656259390024,200.7434998625642,249.18631803072415,290.92507955911276,312.4384887268493,307.3598095020214,271.0140214399858,228.93315455296656,170.27906543224842,125.66670061658313,100.06779447969024
889,20071,110.29664715853605,146.89787049727008,201.4326178810813,251.76888714414653,293.04421280369615,316.4768591216116,312.59989661296817,276.5358884406812,229.86265436808267,170.40943816213897,123.6047907742587,97.67462452975187
890,20073,103.47137655393041,138.41961916528567,178.20382782907197,225.18435545641967,257.224029463951,288.21236408059366,283.18949658942944,258.0556517321654,212.25567557594994,157.5777581662548,115.1221502670134,88.58940008914831
891,20075,111.89278445666349,149.2252331504339,204.42887385887437,255.10038061986995,297.08564642411244,318.6404840010631,313.03088630000246,277.6903136048136,232.61569542220877,173.42186167270322,126.30285354807407,99.87373366629242
892,20077,110.6720650264195,146.21278642926896,188.6592837546369,237.51053488595144,270.5220899309431,297.68633335658484,296.12688925606864,266.64537636893135,220.8719236101423,164.93673030308315,122.31868237086705,96.09176831926618
893,20079,105.6243166242327,138.81874971973653,182.51288729297872,231.00695785211056,263.348278746313,293.63710320856154,288.36639559998804,263.4422040666853,214.6425541469029,159.97505701804647,117.29800944425622,90.62314527861926
894,20081,112.96679880161479,150.40994416824495,202.8394370030875,252.64978073582506,294.89538974954627,315.21602900341304,309.50396821936783,273.26828557794744,231.10897920569596,172.02350130948153,126.96838062941426,101.20137401542279
895,20083,108.97016308354397,145.04309371250127,196.4877538743362,243.56884516298382,285.1187243492775,307.69787258572046,303.2086933609707,269.50247012867646,224.262596579159,166.73405695896523,122.63246513815487,97.62863089368234
896,20085,94.9255026021135,127.28381557639585,171.96498009917934,215.38531354151735,253.08602079338985,280.0868236400463,278.7116447238747,250.40133177031072,206.3767136040084,150.3968976222047,106.09489699897416,82.5748651487018
897,20087,94.83594512939453,126.66482639312744,170.80933491388956,213.76379172007242,252.57767566045126,279.30778853098553,277.6904633839925,249.78762896855673,205.66775178909302,149.2194644610087,105.60599780082703,82.08408649762471
898,20089,95.97709914698746,130.89843897964016,181.20837041681463,225.81891840154475,264.16311922940343,292.98379777117475,289.1780230897846,258.1394020774148,211.41310286088424,154.01775087298768,110.13714631976504,83.21845092773438
899,20091,95.93192789713542,128.28322896321615,170.7358192952474,214.10108032226563,251.98840189615885,279.5261246964738,278.8452494303385,249.0383573404948,207.16988403320312,149.25580851236978,105.66887674967448,81.86745259602864
900,20093,111.63522194815683,149.16882356230195,203.09061896050727,251.93667805278218,293.92977196062117,315.6501825506037,311.1065769862462,274.02114697436355,230.7296103097342,171.01316586346692,125.57264031897058,99.25349746383988
901,20095,109.59781103196487,144.42110218721277,188.2689856236277,236.12181988884421,270.5937468086193,297.28749752667994,292.86794924268537,265.06667153352225,218.73919817357282,163.55868899276834,121.03927707048803,95.40858708799274
902,20097,111.15777294921875,147.2621866861979,195.0184064592634,243.31476205492777,282.23436579628594,304.8274141341921,299.2918684217665,267.12091548859127,223.3218464355469,166.8314665537032,123.50325860595703,98.85083142089844
903,20099,101.97510577115146,135.4945509477095,174.20179471102628,221.57266387939453,252.51817155317826,283.9553108908913,284.65731534090907,259.2805286754261,213.577224037864,157.63576216264204,114.11819568980823,88.40197122747247
904,20101,107.87146428426107,144.49649451389786,196.8665964426088,244.8162554275891,285.8363486045648,310.68073695159154,306.2451451829642,270.0162956300846,225.02575721425458,166.7719485700623,121.24225307496125,96.68864913814323
905,20103,94.90938331967308,127.09268133980888,170.6276980808803,213.26657395135788,252.20616077241442,278.845088777088,278.2467277163551,248.76474598475866,205.8335734776088,148.44408598400298,104.9324908483596,81.32250876653762
906,20105,101.756348867265,135.70325627402653,184.53418392605252,230.02644699338882,267.8235766698444,294.41807628813245,289.12412646484376,260.11649487304686,212.61804380871,157.46376146589006,114.79618986826094,88.58075122070312
907,20107,98.48538321035879,130.7740460148564,171.60157337895146,215.63955208107276,251.559304272687,281.4672122531467,281.24264159025967,252.19818341290508,208.31550739429616,152.4205075558101,108.6389793113426,84.39090813530817
908,20109,107.41625491055575,143.52840060473764,197.08526872441092,245.88141317928537,285.3120717747326,312.4357686578271,308.05772547568046,271.254402898973,224.3335223682424,165.48406035887368,120.01765188941343,94.56435790036451
909,20111,100.35324690682548,134.17255205426898,175.72778135027204,221.92303880964008,257.4577340262277,286.16207733154295,281.8765832083566,255.65973510742188,209.83453826904298,155.45941543579102,112.07206273760114,86.28017915998187
910,20113,104.12939186096192,136.96913441249302,181.68672910417828,229.7785549708775,265.2451965332031,294.14886278424945,288.00796966552736,262.1133337838309,213.3623260498047,158.9429331098284,116.20027422223772,89.66946661812919
911,20115,103.41997037615094,136.96634931688186,180.73846703071098,227.90909556599405,261.62310464041576,291.2856758414925,286.02833061713676,259.4963596888951,212.09351418235084,158.14745647876293,115.19739671186967,88.9279830239036
912,20117,94.05998348880124,127.52152301738789,174.69452647419718,218.87386956152977,256.0145018936752,283.80057178844106,281.62317429579696,252.61978892536905,208.08420711368709,151.78092461127738,106.67836256151075,81.17168481009347
913,20119,114.56503511911416,151.69947557564242,201.75531226468374,252.46766368452325,291.1564424813512,311.020742150509,304.5480910792495,269.7745857698372,228.8412250380918,171.13966112251742,127.79983888189477,102.47539207734258
914,20121,97.07440221198252,129.31999406190675,171.162828534563,214.94585040796582,251.87842199937353,280.6052996198708,280.6345922167056,251.39101060528623,207.95463747398875,150.8052191333236,107.11118502037547,82.98185958149277
915,20123,98.27812119892666,133.1902359553746,182.69300624302454,227.8848945072719,265.77598299298967,293.4051938738142,289.2145737239293,259.3012737546648,212.42367921556746,155.6633665902274,112.10583216803414,85.33288294928414
916,20125,103.64083161787553,138.19013699618253,176.31004902232777,223.76889967484908,253.32788335626776,285.6136394153942,286.05895052823155,259.69400892345186,213.5378594354752,158.1699838811701,115.55439520319668,89.15843276977539
917,20127,100.81092725481305,134.4825099656562,177.98067173036208,223.93712797003278,260.18472649069395,288.93641111229647,283.44343143751644,257.11595743644136,210.4323265011571,156.1262150612198,112.46383032277852,86.62107458034484
918,20129,117.43572959899902,155.0001572039949,207.789609380129,260.6590031941732,301.40596237182615,321.1629155476888,313.8529426574707,276.7443504333496,235.89569384256998,177.81072794596355,131.49655825297037,104.98255888621013
919,20131,92.8185880676774,126.3137778290047,172.89923751452739,216.77810605892466,255.15620144930753,281.55002772013347,280.03609952059657,250.62182730682625,207.26867083084485,150.64771100509265,105.52180222440357,80.7788107375468
920,20133,100.71708540482955,134.61487093838778,173.36255360612967,220.81592290088383,252.74151025637232,284.5718010796441,283.05296169981665,257.6852262863005,211.85746025316644,156.1180033057627,112.49417214441782,86.88081768305615
921,20135,107.32766554572366,143.26341178200462,195.46602604605934,241.67425502430308,282.57075743241745,307.3349581631747,301.65408030423254,268.5035837346857,222.7014187032526,164.75779776139692,120.72427927364002,95.33369402451949
922,20137,99.80646525343803,134.23887696558114,189.46817142016266,234.04144193688217,273.35952385104434,303.5477587641502,298.35098494964393,263.24313146889614,215.12680842600713,157.22246951148622,112.1542657865148,85.91552599433328
923,20139,98.13043143532492,131.33757044264107,173.48621059449252,218.7346354082596,255.71945724487304,283.4451566333613,280.93492290402247,252.79782861126355,207.99859720865885,153.0773277597979,109.56129146607454,84.2232125652723
924,20141,100.24133415222168,134.8744168962751,185.61984100341797,230.50291312081472,269.44985242571147,296.3664038521903,291.7482642037528,261.21866302490236,213.8299651009696,157.1471442086356,114.01372626168387,87.09551097324916
925,20143,100.49643664889865,134.4654038444398,182.1879397195483,226.88111344594805,262.9336465502542,292.17375110444567,286.4432472350105,258.0965806264726,212.04764229910714,156.0548844110398,112.87125723702567,86.44001025245304
926,20145,107.6480484008789,142.6309086726262,192.5747806255634,239.17164048414963,280.5076188307542,303.99698017918786,299.0346421461839,267.6412135197566,220.86208014855018,164.3311330942007,120.54613794180064,95.29049970186674
927,20147,98.73998121781783,132.8127512746043,186.49999068619368,230.96925086479683,269.4438593480494,299.4140854872666,294.42049556583555,261.03971334220535,213.59906085125812,155.67311353807327,111.59585467251864,84.64779058679358
928,20149,96.29618937532666,129.6798058630715,174.24103302651264,218.79760280125578,254.25690019634408,282.380429549956,280.4354478003274,252.36857841384244,207.45335603096115,152.43617785816463,108.2473604444047,83.49680022118797
929,20151,109.70046710152911,145.68006114470654,191.22896295531183,239.644284761869,277.7895119169838,302.405031122713,296.49317475669403,266.6802469889323,221.31387211726263,165.09136715098325,122.29461728609525,96.86193456405249
930,20153,102.56407594145014,137.8828444748782,193.1207926889484,238.51301720437039,278.52664458885624,310.0774146947968,304.53230594249254,268.9489303760314,220.01044606354276,160.46397399902344,113.86637308356467,89.29638594723819
931,20155,107.55822476473722,141.52400476364863,185.8841546921503,233.6352554321289,269.60450094852723,296.76730040043736,290.93389195033484,264.62594005821995,216.39442407517205,161.8143556867327,119.32936495826358,93.19269529070174
932,20157,94.5633431162153,128.44238342557634,179.1897978101458,223.41954040527344,260.7194519042969,289.62707083565846,286.6289642878941,256.8474594116211,209.4162540435791,153.34302520751953,108.09537403924125,81.72904436928886
933,20159,105.71061503992671,139.38797172613903,185.48520991232542,233.1602424013931,271.11622579118847,298.0545006135924,291.22501906673466,264.23313269151,215.4347736729985,161.06933688273472,117.87199894727858,91.6056629957351
934,20161,97.69454412177058,130.83418319248918,176.81174793809947,220.90754322014232,256.49338962063933,285.92932249767944,281.39955547068377,254.30388482726445,208.94325634040456,153.6914364654239,109.56293963441755,84.28307463390992
935,20163,101.38078351702009,135.96413214547295,189.1096781049456,233.60678144182478,272.151802117876,299.87261069161553,295.1122392613253,262.486960710798,215.1065531049456,158.27526648385185,114.48923170907157,87.78141005379813
936,20165,106.02277392432804,141.08315100097656,192.5619422064887,237.5757862878224,278.79773288302954,304.1569012838697,297.6318180144779,266.9293176560175,219.62554846869574,162.55376555427674,119.40709026276119,94.09549131847564
937,20167,103.29343211186396,137.75943448946074,187.92133805019404,232.97704305277242,271.9217806729403,298.31324054668477,291.98173126617036,263.1311023266284,214.90739906608283,159.46992809741528,116.69906650890003,89.7137474951806
938,20169,102.67458252679734,135.62195998903306,181.5508562118288,227.81874072362507,263.89132395098284,292.86017015245227,286.96948678152904,258.853506663489,211.7609133039202,157.13794817243303,114.6675289093502,88.54162954905676
939,20171,108.47093711411658,145.3203512144483,197.8569506180188,246.86505089121417,288.69109880431625,312.5639686269208,309.2026778292065,272.30207711211904,226.26575889587403,167.53327374418905,122.04933942053928,96.77583186882586
940,20173,107.22754172819207,141.03960832343043,183.8824211028685,231.95808741558028,263.1993270322501,293.44940645148955,289.21576552793204,263.94903380612294,216.6359410113599,161.3408391561853,118.50807902324631,92.39334625795664
941,20175,116.00673120672053,152.63752330433238,204.1889971811837,255.0835818204013,295.6586135724269,315.5015017422763,308.8128320867365,272.3260517467152,231.73465217800316,173.20156888094814,129.50503463745116,103.29033577658913
942,20177,96.02681016430412,128.6981787927372,172.3824124680352,216.23022602513893,253.9510614454132,281.3299164132974,279.0802590052287,251.13110949329493,206.0009888013204,151.32642262252335,107.61317947230388,83.05727394339965
943,20179,103.00691550118583,138.66194272722518,194.29319675990513,239.50344935825893,279.64518192836215,308.26714957101007,303.38992810930523,267.23008422851564,219.78763068062918,161.70203683035714,115.86125395638602,89.9457147870745
944,20181,106.5440411567688,141.54807977676393,196.5982442855835,244.8595874786377,285.61158294677733,314.02306900024416,309.6186943054199,273.67975959777834,224.73189992904662,164.39187297821044,117.69365091323853,93.5169005393982
945,20183,97.40088554481407,132.06958225795202,183.5124059900061,228.35506823171977,266.6998071051263,296.0232516020731,291.38975505085733,259.896849595107,213.03080848594766,154.76720309567142,111.03489377901151,84.16466997815417
946,20185,107.65725702271426,142.7410442380977,189.33960683722245,236.9472240935591,276.89595662740834,301.3868910710614,295.3959905868186,266.12008391645617,218.8628012291471,163.76145843276404,120.40226143284848,94.45382925621549
947,20187,114.60619054288945,152.3135540301983,205.85804370325855,257.1015392857739,299.3169696514423,319.9214907915164,312.8494648729634,276.6559362166967,234.7133294782068,175.73290637415698,128.74508164886734,102.00894947541066
948,20189,116.24712842305502,153.8085890452067,205.99236145019532,258.72519137064614,299.7199951171875,318.6886423746745,312.36268412272136,274.55967610677084,233.7261734008789,174.9610075632731,130.55710614522297,104.3986354192098
949,20191,109.14756913979848,143.82755144437155,185.18913356463113,234.44756158192953,264.9013606707255,294.7613844871521,292.686723391215,264.6712338113036,219.26807634035745,163.17713736489182,120.53904255231221,94.11170359452565
950,20193,105.0747663509211,140.45233764648438,195.6934066772461,242.60132069307215,282.6324997845818,311.52480809828813,307.03106079101565,270.429097254136,221.76956903794232,163.25711607091566,116.62914657592773,91.5134848650764
951,20195,104.87438826127486,140.36575545273817,194.46362393862242,239.70809203308897,279.5525574126801,306.050493909167,300.5121345024604,266.29239406833403,220.17978826745764,162.47855033126532,118.15152620801739,91.94292291418299
952,20197,97.8323526899944,131.25744770848473,175.04031005386236,219.63492814884629,257.6469471066497,284.4540093000545,281.010361072629,253.7165228082228,207.8726622115734,153.89578838496246,110.15452883225079,84.85116133578988
953,20199,109.03639642294351,144.77910851812982,198.8074298214603,247.78348343093674,287.94220129236,314.2876672125482,310.60037984476463,274.30345391607904,226.83912718141235,167.4354312871796,121.15667055798815,95.99983567076843
954,20201,95.46007651787299,128.49090704979835,177.6566689231179,220.75183739600243,258.01161312747314,286.95965338372565,283.6165877198861,255.19724422306209,208.68648311070032,152.74207543707513,107.72481041450006,81.70014190673828
955,20203,109.86954189332063,146.0453024619867,199.70282373349528,248.8984755839198,290.40749668089813,313.9657703746449,310.42137360375773,273.6873670845978,228.27797995322993,168.5585755666097,122.79478322178865,96.56628827812258
956,20205,101.68037460789536,136.79121861313328,175.2340263597893,222.79157465154475,254.61669012512823,286.3766719933712,283.8460776589134,258.16713491112296,212.38387383355035,156.8071404659387,114.19998762342665,87.56366853039674
957,20207,101.5215740451565,135.81538965794948,175.367345240209,222.59981626039976,255.7200400612571,286.71728515625,282.8959818257914,257.18674756334974,211.72757988471488,156.04524310223468,113.6706839227057,87.43684377298726
