FIPS,AVG Jan,AVG Feb,AVG Mar,AVG Apr,AVG May,AVG June,AVG July,AVG August,AVG September,AVG October,AVG November,AVG December
20167,31.42,33.09,45.5,53.87,63.24,76.43,79.72,77.39,72.07,56.54,44.37,34.59
20169,32.48,34.12,46.89,55.16,65.22,77.86,80.97,78.42,73.31,58.11,45.54,35.88
20171,31.7,32.96,44.56,52.36,62.11,74.71,78.66,75.87,70.63,55.17,43.06,33.91
20173,34.47,35.71,48.54,56.37,65.77,77.86,81.21,78.87,73.83,59.43,46.86,37.89
20175,34.41,35.81,47.13,54.62,64.36,76.08,80.01,77.58,72.38,57.51,45.19,36.14
20177,31.22,33.01,46.27,54.79,64.96,76.49,79.08,76.78,71.74,57.4,44.93,35.92
20179,30.14,31.03,43.31,51.3,60.53,74.22,77.84,75.44,69.94,54.16,42.1,32.67
20181,30.78,31.24,42.31,49.83,59.44,72.5,76.74,74.16,68.44,52.81,41.77,32.64
20183,28.97,29.67,43.28,51.74,61.37,74.66,77.58,75.29,70.12,54.64,42.58,32.5
20185,32.16,33.5,45.82,53.6,63.1,75.86,79.49,77.09,71.84,56.79,44.56,35.37
20187,33.82,34.79,45.84,53.28,62.8,75.07,79,76.42,70.89,56.07,44.07,35.19
20189,34.48,35.7,46.77,54.23,63.82,75.58,79.42,77,71.71,57.14,44.96,35.99
20191,35.41,36.78,49.27,57.13,66.24,78.02,81.44,79.21,74.44,60.17,47.58,38.73
20193,30.46,31.06,42.54,50.37,59.91,73.42,77.19,74.56,69.04,53.37,41.49,32.5
20195,30.93,32.14,44.42,52.39,61.76,75.23,78.77,76.51,71.22,55.33,43.33,33.72
20197,30.96,32.34,45.92,54.36,64.23,75.94,78.67,76.49,71.53,57.17,44.87,35.57
20199,31.43,31.71,42.92,50.56,60.09,73.14,77.28,74.66,68.94,53.31,42.52,33.42
20201,28.19,29.48,43.5,52.46,63.09,75.6,77.74,75.59,70.6,55.16,42.86,32.88
20203,31.81,32.64,43.93,51.57,61.36,73.83,77.76,75.07,69.76,54.34,42.63,33.66
20205,35,36.46,49.04,56.9,65.71,76.87,80.44,78.23,72.92,59.44,47.36,39.42
20207,33.9,35.29,48.19,56.22,65.13,76.39,79.83,77.8,72.69,58.86,46.7,38.51
20209,31.42,33.32,46.41,54.97,65.21,76.27,78.49,76.37,71.59,57.18,45.13,36.43
21001,36.1,40.91,48.68,56.63,66.3,73.2,77.54,75.43,70.46,59.89,47.28,41.51
21003,37.63,41.51,49.67,56.83,67.19,74.79,78.82,76.61,71.16,60.34,47.74,43
21005,34.64,38.53,46.79,55.27,65.52,73.14,77.1,75.07,70.34,58.89,46.12,40.4
21007,36.56,39.51,49.74,58.09,68.36,76.74,80.11,77.26,72.76,60.91,47.8,42.03
21009,36.94,40.74,49.18,56.91,67.12,74.57,78.43,76.37,70.96,60.14,47.48,42.52
21011,34.09,37.89,46,54.36,63.97,71.13,75.51,73.91,69.1,57.96,45.19,39.87
21013,35.08,39.88,46.89,54.51,63.56,70.07,74.51,72.8,68.09,57.67,45.46,40.07
21015,32.98,36.18,44.97,54.18,64.48,72.49,76.5,74.83,70.11,58.33,45.13,38.8
21017,34.04,37.68,45.91,54.37,64.51,71.86,76.14,74.39,69.47,58.34,45.31,39.69
21019,34.4,38.52,46.27,55.21,64.82,72.04,76.32,74.98,69.88,58.48,45.54,40.09
21021,34.51,38.7,46.58,55.03,64.93,72.36,76.32,74.44,69.66,58.61,46.01,40.46
21023,33.13,36.51,44.91,53.69,63.93,71.51,75.76,74.12,69.24,58.02,44.69,38.76
21025,36.06,40.66,47.77,55.88,65.13,72.18,76.48,74.97,70.19,59.02,46.79,41.54
21027,34.61,38.13,47.2,55.59,65.66,73.37,77.13,74.76,70.13,59.11,45.9,40.44
21029,35.23,38.86,47.6,56.27,66.44,74.07,77.83,75.9,70.96,59.44,46.76,41.2
21031,36.87,40.48,49.56,57.29,67.27,75.03,78.92,76.5,71.37,60.48,47.71,42.42
21033,36.51,39.86,49.23,57.19,67.38,75.12,78.89,76.02,71.79,60.34,47.23,41.84
21035,36.8,40.1,49.67,57.52,68.12,76.58,80.36,77.48,72.76,61,47.72,42.23
21037,33.18,36.49,44.98,53.9,64.42,72.47,76.39,74.87,69.98,58.2,45.06,38.9
21039,36.9,40.01,49.99,58.09,68.41,76.71,80.14,77.23,72.76,61.08,48,42.27
21041,34.39,37.49,46.32,55.57,65.42,73.2,77.28,75.47,70.9,59.19,45.87,39.78
21043,33.72,37.69,45.5,54.26,63.73,70.96,75.29,73.86,68.96,57.52,44.72,39.34
21045,34.91,39.61,47.2,55.58,65.21,72.21,76.38,74.38,69.62,58.87,46.3,40.59
21047,37.58,41.3,50.24,57.93,67.71,75.28,78.9,76.42,71.88,60.72,48.22,42.86
21049,34.57,38.42,46.53,54.86,64.81,71.99,76.28,74.57,69.67,58.6,45.76,40.21
21051,35.94,40.81,48,55.94,65.02,71.9,76.4,74.66,69.76,58.71,46.32,41.29
21053,37.27,41.98,49.66,56.89,66.26,73,77.37,75.34,70.58,60.22,48.09,42.67
21055,35.77,38.84,48.64,56.79,67.16,75.22,78.99,76.18,71.92,60.21,46.6,41.04
21057,37.6,42.18,50.06,57.23,66.81,73.79,78.14,76.07,71.11,60.63,48.32,42.96
21059,34.73,38.01,47.64,56.3,66.73,75,78.31,75.8,71.11,59.64,46.21,40.64
21061,36.97,40.6,49.22,57.23,67.1,74.68,78.54,76.4,71.26,60.44,47.88,42.44
21063,34.16,38.21,45.81,54.37,63.47,70.67,75.1,73.7,68.91,57.66,45.07,39.81
21065,35.27,39.53,47.4,55.57,65.19,72.19,76.5,74.84,70.08,58.97,46.41,40.91
21067,34.34,38.2,46.33,54.72,64.96,72.26,76.44,74.6,69.83,58.68,45.84,40.1
21069,33.42,37.03,45.29,53.79,63.57,70.79,75.16,73.51,68.72,57.54,44.58,39.19
21071,36.4,40.78,47.77,56.04,65.02,71.86,76.43,75.21,70.17,59.22,46.94,41.51
21073,34.69,38.39,46.77,55.33,65.63,73.29,77.3,75.36,70.67,59.04,46.13,40.32
21075,37.08,40.68,50.1,57.88,68.5,76.66,79.88,76.82,72.58,61.1,48.28,42.42
21077,34.31,37.26,46,55.24,65.09,73.01,77.21,75.48,70.83,59.18,45.86,39.73
21079,34.68,38.97,46.99,55.36,65.26,72.42,76.48,74.69,70.07,58.92,46.27,40.69
21081,33.72,37.03,45.53,54.52,64.67,72.41,76.54,74.82,70.12,58.67,45.41,39.33
21083,36.82,40.06,49.78,57.78,68.16,76.48,80.1,77.18,72.62,60.97,47.82,42.2
21085,35.82,39.37,48.27,56.46,66.22,73.9,77.7,75.42,70.63,59.8,46.93,41.4
21087,35.97,40.11,48.46,56.59,66.34,73.73,77.82,75.82,70.58,59.82,47.26,41.69
21089,33.51,37.4,45.41,54.38,64.3,71.6,75.87,74.5,69.44,57.87,44.81,39.12
21091,34.17,37.57,46.94,55.36,65.66,73.57,77.13,74.77,70.07,59,45.53,40.09
21093,35.06,38.62,47.46,55.9,65.76,73.32,77.08,75.12,70.2,59.17,46.51,40.91
21095,34.48,38.89,45.79,53.62,62.43,68.67,73.1,71.54,66.93,56.73,44.86,39.38
21097,33.79,37.32,45.63,54.3,64.57,72.06,76.31,74.57,69.72,58.47,45.24,39.4
21099,36.18,39.89,48.56,56.66,66.5,74.01,77.84,75.88,70.69,59.88,47.33,41.87
21101,34.62,37.54,47.43,56.38,67.16,75.84,79.07,76.57,71.98,59.94,46.22,40.38
21103,34.11,37.61,46.3,55.2,65.39,73.09,77.02,75.01,70.5,58.74,45.66,39.68
21105,36.93,40.37,49.93,57.84,68.3,76.48,79.91,76.92,72.5,60.92,47.99,42.32
21107,36.6,40.1,49.42,57.57,67.83,75.74,79.23,76.56,72.23,60.7,47.64,42.17
21109,34.9,39.49,47.07,55.23,64.56,71.37,75.58,73.86,69.22,58.19,45.89,40.49
21111,34.94,38.57,47.42,56.19,66.69,74.51,78.11,76.1,71.41,59.46,46.57,40.9
21113,34.67,38.67,46.79,55.13,65.3,72.62,76.76,74.87,70.21,58.97,46.22,40.53
21115,35.59,39.89,46.96,55.4,64.24,71.4,75.99,74.82,69.93,58.91,46.34,40.94
21117,32.96,36.28,44.87,53.92,64.32,72.31,76.28,74.71,69.92,58.17,45.02,38.74
21119,35.86,40.38,47.3,55.34,64.38,71.08,75.48,74.08,69.14,58.3,46.29,41
21121,36.06,40.9,48.06,55.7,64.83,71.57,76.08,74.3,69.39,58.54,46.17,41.27
21123,35.12,38.94,47.59,55.92,65.59,73.13,77,75.09,70.06,59.17,46.69,41
21125,35.79,40.46,47.87,55.81,65.11,71.94,76.19,74.37,69.56,58.57,46.29,41.27
21127,35.14,39.32,46.72,55.33,64.37,71.61,75.99,74.86,69.81,58.59,45.92,40.66
21129,35.72,40.11,47.67,55.77,65.1,72.16,76.46,74.89,70.13,58.96,46.6,41.23
21131,35.72,40.51,47.4,55.34,64.21,70.93,75.48,73.83,69,58.21,45.99,40.86
21133,35.21,39.58,46.44,54.5,63.42,69.72,74.2,72.74,67.82,57.21,45.51,40.24
21135,33.12,36.77,44.94,53.61,63.46,70.77,75.13,73.46,68.69,57.29,44.26,38.74
21137,34.42,38.99,46.79,55.23,64.82,71.87,75.89,74.07,69.5,58.51,45.97,40.44
21139,36.1,39,49.18,57.41,67.46,75.78,79.43,76.62,72.24,60.68,47.17,41.43
21141,37.38,41.07,49.84,57.22,67.28,74.96,78.99,76.48,71.3,60.46,47.8,42.66
21143,36.63,39.73,49.49,57.47,67.68,75.73,79.47,76.58,72.18,60.73,47.44,41.96
21145,36.71,39.69,49.82,58.16,68.27,76.63,80.1,77.34,72.82,61.14,47.9,42.07
21147,36.23,40.84,48.37,55.78,65.09,71.66,75.88,74.08,69.29,58.7,46.53,41.5
21149,35.8,39.14,48.69,57.16,67.49,75.86,79.1,76.52,71.94,60.41,47.14,41.61
21151,34.87,39.07,47.14,55.4,65.33,72.4,76.6,74.79,70.12,58.97,46.33,40.73
21153,35.61,40,47.06,55.33,64.36,71.42,75.88,74.51,69.69,58.64,46.33,41.03
21155,35.11,39.12,47.28,55.63,65.52,72.96,77.02,74.91,70,59.04,46.49,40.83
21157,36.72,39.71,49.8,57.86,68.27,76.71,80.34,77.44,72.91,61.22,47.81,42.09
21159,36.14,40.33,47.49,55.96,64.92,71.92,76.5,75.37,70.27,59.17,46.68,41.42
21161,32.98,36.42,44.83,53.52,63.61,71.01,75.27,73.6,68.73,57.59,44.32,38.64
21163,34.34,37.83,46.88,55.43,65.6,73.3,76.91,74.8,70.1,58.78,45.78,40.24
21165,34.34,38.37,46.2,54.44,63.8,70.83,75.21,73.64,68.89,57.8,45.34,40.04
21167,34.69,38.74,46.77,55.21,65.32,72.82,76.83,74.91,70.17,58.94,46.18,40.58
21169,36.24,40.44,48.69,56.48,66.34,73.59,77.57,75.49,70.31,59.68,47.02,41.79
21171,37.14,41.24,49.41,56.5,66.49,73.82,77.82,75.82,70.56,59.84,47.49,42.68
21173,34.34,38.13,46.23,54.54,64.32,71.48,75.84,74.27,69.22,58.19,45.38,39.99
21175,34.74,38.86,46.36,54.7,63.81,70.98,75.41,73.94,69.2,58.02,45.61,40.41
21177,36.68,40.28,49.68,57.52,67.44,75.41,78.94,76.42,71.59,60.56,47.7,42.43
21179,35.08,38.86,47.32,55.82,65.87,73.47,77.39,75.38,70.46,59.19,46.58,40.93
21181,33.68,37.26,45.56,54.08,64.1,71.44,75.74,74.11,69.18,58.06,44.93,39.36
21183,35.83,39.4,48.73,56.82,66.83,74.81,78.44,75.92,71.09,60.14,47.03,41.61
21185,33.89,37.42,46.34,55.23,65.74,73.47,77.14,75.03,70.61,58.61,45.54,39.67
21187,34.22,37.61,46.16,55.09,65.17,72.84,76.97,75.12,70.51,58.93,45.77,39.76
21189,36.01,40.67,48.02,56.06,65.26,72.29,76.56,74.96,70.22,59,46.73,41.43
21191,33.59,36.96,45.33,54.17,64.47,72.21,76.37,74.74,69.92,58.48,45.23,39.2
21193,36.01,40.62,47.57,55.6,64.61,71.4,75.81,74.28,69.41,58.51,46.34,41.21
21195,36.44,40.7,47.83,56.17,65.13,71.67,76.23,74.88,69.73,58.87,46.83,41.34
21197,34.98,39.03,46.96,55.14,64.7,71.77,76.11,74.52,69.67,58.6,45.99,40.59
21199,35.69,40.47,47.96,56.11,65.57,72.33,76.54,74.66,69.9,59.1,46.69,41.33
21201,33.41,36.84,45.22,53.88,64.06,71.52,75.79,74.14,69.26,58.07,44.8,39.06
21203,34.84,39.39,47.16,55.38,64.86,71.67,75.74,73.96,69.4,58.4,46.06,40.68
21205,33.49,37.34,45.33,53.76,63.07,70.19,74.63,73.01,68.4,57.19,44.59,39.33
21207,36.37,41.28,48.81,56.68,66.29,72.96,77.4,75.32,70.44,59.92,47.39,41.73
21209,34.16,37.8,46.11,54.71,64.97,72.49,76.61,74.77,70.04,58.69,45.66,39.83
21211,34.12,37.84,46.44,55.08,65.48,73.13,76.93,74.82,70.24,58.49,45.64,39.83
21213,37.69,41.54,49.91,57.1,67.38,75.02,79.16,76.72,71.37,60.53,47.98,42.89
21215,34.68,38.43,46.98,55.58,65.89,73.56,77.37,75.28,70.54,58.94,46.2,40.49
21217,35.43,39.77,47.82,56.06,65.77,73.03,77.24,75.09,70.1,59.38,46.81,41.03
21219,37.51,41.24,50.12,57.63,67.43,75.06,78.87,76.43,71.57,60.56,48.12,42.83
21221,37.41,40.98,50.02,57.74,67.83,75.72,79.4,76.73,72.18,60.86,48,42.68
21223,33.91,37.19,46.11,55.31,65.41,73.07,76.99,75.08,70.54,58.77,45.43,39.39
21225,35.03,37.96,47.79,56.29,67.09,75.59,79.09,76.49,71.98,59.99,46.11,40.46
21227,37.61,41.41,49.88,57.58,67.69,75.28,79.32,77.07,71.76,60.84,48.19,42.98
21229,34.82,38.74,46.92,55.37,65.42,73,76.94,74.91,70.08,58.89,46.28,40.6
21231,36.56,41.3,48.86,56.48,65.91,72.57,76.86,74.92,70.16,59.59,47.31,41.99
21233,35.66,38.92,48.49,56.81,67.47,75.68,79.21,76.5,72.19,60.32,46.74,41.14
21235,36.32,41,48.29,55.72,65,71.51,75.83,74.01,69.24,58.63,46.37,41.46
21237,35.18,39.47,46.97,55.13,64.41,71.48,75.79,74.24,69.52,58.39,46.07,40.79
21239,34.72,38.61,46.77,55.21,65.44,72.93,77.03,75.08,70.39,59.02,46.21,40.48
22001,51.97,56.72,63.99,67.96,75.63,81.4,83.22,82.97,79.29,70.44,60.49,56.23
22003,50.73,55.24,62.63,66.81,74.6,80.61,82.77,82.63,78.6,69.41,59.28,54.89
22005,52.88,57.83,64.54,68.48,75.93,81.49,83.5,83.02,79.72,71.2,60.79,56.72
22007,53.99,58.67,65.09,69.13,76.43,81.83,83.73,83.32,80.24,71.86,61.56,57.72
22009,50.27,54.3,62.33,66.54,74.32,80.48,82.72,82.64,78.49,69.16,58.46,54.2
22011,51.13,55.42,62.76,66.89,74.7,80.71,82.97,82.94,79.04,69.81,59.66,55.06
22013,47.49,51.04,59.49,64.52,73.06,80.2,83.63,82.88,77.94,67.28,56.32,51.44
22015,47.47,50.58,59.46,64.52,73.19,80.61,84.06,83.51,78.44,67.21,56.26,51.2
22017,47.93,50.94,59.71,64.67,73.31,80.71,84.08,83.64,78.53,67.41,56.52,51.58
22019,52.54,56.81,63.93,68,75.81,81.67,83.41,83.43,80.03,70.92,60.94,56.62
22021,47.74,51.64,60.13,64.64,73,79.66,82.78,82.39,77.9,67.44,56.39,52.02
22023,53.31,57.51,64.38,68.54,76.27,81.97,83.61,83.57,80.42,71.82,62.01,57.71
22025,48.76,52.89,61.21,65.46,73.74,80.12,82.79,82.59,78.27,68.32,57.08,52.99
22027,45.93,49.33,57.97,63.6,72.21,79.37,82.96,82,76.9,65.89,54.53,49.77
22029,49.27,53.41,61.57,65.64,73.9,80.21,82.74,82.54,78.34,68.64,57.46,53.46
22031,48.17,51.5,60.1,64.88,73.31,80.43,83.68,83.23,78.24,67.43,56.89,51.96
22033,51.89,56.97,63.92,67.66,75.26,81.06,83.17,82.63,79.12,70.49,60.13,55.89
22035,47.19,51.12,59.61,64.77,73.23,79.67,82.76,82.09,78.11,67.39,55.94,51.54
22037,50.93,56.07,63.01,66.81,74.48,80.49,82.59,82.1,78.46,69.69,59.28,54.91
22039,50.88,55.22,62.91,67.03,74.67,80.67,82.77,82.6,78.54,69.47,59.28,54.94
22041,47.96,52.26,60.49,65.01,73.38,79.97,82.86,82.41,78.21,67.66,56.74,52.36
22043,48.98,53.13,61.23,65.4,73.29,79.88,82.53,82.51,77.98,68.1,57.14,52.84
22045,53.3,57.87,64.51,68.7,75.98,81.44,83.23,83.02,79.96,71.68,61.64,57.47
22047,52.68,57.47,64.38,68.29,75.8,81.31,83.31,82.89,79.51,71.06,60.78,56.57
22049,47.2,50.92,59.29,64.26,72.64,79.58,83.07,82.23,77.59,67,56.1,51.33
22051,54.32,59.32,65.18,69.33,76.48,82.04,83.7,83.5,80.48,72.74,62.34,58.66
22053,52.01,56.53,63.69,67.89,75.54,81.4,83.3,83.1,79.44,70.39,60.46,56.14
22055,52.47,57.2,64.32,68.31,75.8,81.48,83.27,83.06,79.54,70.97,61,56.79
22057,54.82,59.77,65.56,69.74,76.83,82.2,83.93,83.67,80.66,72.83,62.56,59.17
22059,48.78,52.88,61.18,65.38,73.51,79.91,82.68,82.59,78.07,68.24,56.98,52.81
22061,46.58,50.21,58.63,63.97,72.44,79.51,83.09,82.09,77.31,66.54,55.51,50.64
22063,51.91,57.14,63.91,67.84,75.33,81.12,83.26,82.76,79.27,70.58,60.16,55.97
22065,48.16,52.49,60.63,65.31,73.53,80.01,82.9,82.34,78.4,67.96,56.71,52.26
22067,46.54,50.08,58.64,64.03,72.64,79.46,82.8,82.23,77.76,66.88,55.49,50.94
22069,49.02,52.93,61.01,65.56,73.56,80.48,83.41,83.12,78.44,68.13,57.47,52.84
22071,53.56,58.72,64.7,68.9,76.06,81.83,83.53,83.48,80.19,72.23,61.86,57.82
22073,46.82,50.46,59.01,64,72.47,79.41,82.82,82.22,77.66,66.82,55.74,51.2
22075,54.79,59.49,65.02,69.13,76.34,82,83.59,83.6,80.83,73.63,63.51,59.31
22077,51.42,56.1,63.58,67.46,75.24,81.12,83.07,82.8,79,70.29,59.78,55.36
22079,50.21,54.38,62.19,66.27,73.88,80.29,82.64,82.59,78.27,68.8,58.31,53.98
22081,48.28,51.8,60.29,65.13,73.52,80.66,83.98,83.39,78.56,67.74,57.11,52.23
22083,47.28,51.14,59.64,64.47,72.94,79.69,82.83,82.32,77.97,67.21,56.21,51.78
22085,49.06,52.93,60.91,65.54,73.43,80.34,83.41,83.19,78.34,68.17,57.68,52.77
22087,53.61,58.54,64.43,68.69,75.97,81.79,83.36,83.46,80.38,72.63,62.29,58.03
22089,54.06,59.22,65.27,69.37,76.53,82.04,83.8,83.53,80.31,72.3,61.84,58.23
22091,50.89,56.08,62.89,66.82,74.39,80.43,82.6,82.08,78.59,69.59,59.2,54.97
22093,53.48,58.48,64.87,68.94,76.33,81.81,83.74,83.36,80.12,71.69,61.19,57.4
22095,53.26,58.52,64.81,68.9,76.22,81.86,83.72,83.43,80.01,71.66,61.18,57.33
22097,51.37,55.89,63.5,67.46,75.1,80.96,82.96,82.74,78.92,70.14,59.86,55.57
22099,52.97,57.61,64.53,68.5,75.88,81.41,83.3,83,79.7,71.22,61.13,57.03
22101,54.2,58.68,65.06,69.21,76.33,81.63,83.47,83.23,80.32,72.27,62.27,58.21
22103,52.23,57.56,63.79,67.77,75.02,81.11,83.04,82.92,79.12,70.4,59.96,56.4
22105,51.47,56.81,63.38,67.41,74.84,80.88,82.93,82.6,78.93,70.06,59.54,55.54
22107,48.5,53.08,60.91,65.31,73.61,79.99,82.81,82.27,78.3,67.94,56.91,52.56
22109,55.41,60.07,65.9,70.04,77.16,82.4,84.16,83.83,80.96,73.08,62.98,59.56
22111,46.39,49.81,58.4,63.88,72.29,79.31,82.81,82.08,77.37,66.43,55.28,50.53
22113,53.03,57.62,64.49,68.62,76.23,81.79,83.41,83.27,80.07,71.57,61.69,57.48
22115,50.26,54.36,62,66.12,73.88,80.27,82.83,82.8,78.36,69,58.76,53.91
22117,51.02,56.18,62.86,66.69,74.23,80.33,82.48,82.28,78.4,69.29,58.64,55.14
22119,46.74,50.04,58.92,64.22,72.84,80.21,83.74,83.06,77.91,66.82,55.57,50.64
22121,52.14,57.1,64.14,67.89,75.52,81.3,83.28,82.82,79.28,70.67,60.37,56.13
22123,46.79,50.52,59.07,64.39,73.06,79.61,82.8,82.14,77.97,67.11,55.71,51.23
22125,50.98,55.7,63.07,66.97,74.8,80.76,82.73,82.41,78.57,69.86,59.23,54.79
22127,48.16,52.13,60.4,64.94,73.11,79.84,82.99,82.6,77.88,67.62,56.62,52.13
23001,21.66,22.68,31.22,43.09,55.3,63.26,69.72,68.72,61.78,50.09,37,27.67
23003,13.32,13.3,23.7,37.07,50.78,59.49,66.1,64.67,56.91,45.21,31.37,20.78
23005,22.8,23.63,32,43.47,55.46,63.63,70.11,69.06,61.93,50.38,37.4,28.53
23007,16.18,16.89,25.38,37.37,50.61,58.72,65.14,63.91,57.2,45.87,32.18,22.82
23009,22.88,22.81,30.96,42.44,53.6,61.56,68.64,68.11,60.96,49.74,37.32,28.38
23011,21.62,22.48,31.01,42.82,54.97,62.82,69.54,68.58,61.6,49.93,37.18,27.63
23013,23.89,23.72,31.34,42.27,53.19,61.01,68.12,67.6,61.23,50.32,38.26,29.54
23015,23.86,24.1,32.02,42.97,54.13,61.99,68.96,68.28,61.81,50.68,38.41,29.57
23017,18.59,19.54,27.98,40.01,53.02,60.91,67.09,65.84,59.03,47.62,34.31,25.11
23019,18.88,18.97,28.38,40.93,53.21,61.54,68.33,67.21,59.76,48.14,35.12,25.3
23021,15.02,15.24,24.98,37.72,51.09,59.56,66.12,64.77,57.54,45.73,32.11,22.17
23023,23.86,24.29,32.38,43.41,54.7,62.86,69.72,68.99,62.39,50.96,38.31,29.49
23025,15.33,16,25.24,37.67,51.2,59.46,65.9,64.51,57.52,45.91,32.09,22.46
23027,21.87,22.19,30.56,42.27,53.88,61.74,68.76,67.86,60.89,49.53,37.14,27.73
23029,22.56,22.76,30.6,41.8,52.43,60.84,67.61,67.14,60.21,49.47,37.02,28.32
23031,23.84,24.46,32.62,43.61,55.69,63.64,70.44,69.3,61.92,50.36,37.96,29.47
24001,30.92,34.78,41.4,51.87,61.31,68.79,74.22,72.71,66.81,55.57,43.28,36.53
24003,36.54,39.47,46.1,56.49,65.53,74.07,79.72,77.8,71.87,60.79,48.08,41.76
24005,33.73,36.71,43.79,54.27,63.78,72.01,77.76,75.72,69.51,58.3,45.74,39.18
24009,36.87,39.9,46.49,56.33,65.28,73.79,79.13,77.37,71.78,60.94,48.49,41.99
24011,35.97,39.09,45.7,55.74,64.78,73.46,79.02,76.79,70.71,59.78,47.41,41.16
24013,32.43,35.69,42.49,53,62.57,70.52,76.02,74.03,67.9,56.81,44.39,37.78
24015,34.01,36.5,43.58,53.84,63.18,71.6,77.76,75.99,69.86,58.72,46.09,39.3
24017,37.24,40.77,47.44,57.2,65.93,74.3,79.67,77.68,71.99,60.98,48.68,42.23
24019,37.23,40.29,46.77,56.61,65.58,74.3,79.69,77.84,71.91,61.28,48.8,42.44
24021,32.99,36.33,43.13,53.76,62.94,70.81,76.3,74.49,68.34,57.34,44.82,37.96
24023,27.6,31.36,38.04,47.96,57.87,64.73,69.79,68.17,62.74,52.02,39.94,33.64
24025,33.62,36.04,43.36,53.77,63.34,71.74,77.8,75.88,69.64,58.47,45.71,38.88
24027,34.11,37.38,44.17,54.67,63.53,71.68,77.14,75.01,69.08,58.32,45.88,39.34
24029,34.94,37.46,44.62,54.74,64.28,73.07,79.21,77.33,70.99,59.72,47,40.4
24031,34.52,37.9,44.73,55.09,63.78,71.92,77.38,75.32,69.31,58.58,46.24,39.71
24033,36.08,39.41,45.98,56.21,65.09,73.5,78.94,76.96,71.14,60.07,47.62,41.29
24035,35.46,38.26,45.21,55.3,64.49,73.21,79.1,77.16,70.88,59.8,47.2,40.82
24037,37.29,40.44,46.97,56.66,65.63,74.06,79.47,77.54,72.14,61.32,48.89,42.33
24039,38.19,41.2,47.26,56.98,65.78,74.43,80.04,78.49,72.73,62.36,49.89,43.66
24041,36.59,39.41,46.04,56.13,64.97,73.89,79.41,77.51,71.42,60.63,48.06,41.82
24043,32.41,35.92,42.69,53.3,62.71,70.66,76.17,74.47,67.93,56.71,44.07,37.51
24045,37.72,40.78,46.81,56.46,65.36,73.96,79.5,77.82,71.81,61.39,49.1,43.02
24047,38.54,41.1,46.62,55.93,64.7,73.41,79.14,77.83,72.2,62.11,49.97,43.92
24510,36.04,38.84,45.74,56.44,65.71,74.23,80.12,77.99,71.76,60.52,47.77,41.3
24511,36.03,39.36,46.06,56.38,65.32,73.87,79.4,77.31,71.27,60.11,47.67,41.34
25001,33.49,33.96,38.33,47.03,56.39,65.03,72.64,72.59,66.12,56.67,45.88,38.74
25003,23.76,25.56,32.51,44.04,56.08,63.5,69.69,67.81,61.29,50.5,37.79,30.01
25005,31.28,32.31,38.36,48,58.57,67.11,74.13,73.32,66.09,55.64,43.98,36.59
25007,33.53,34.28,38.63,47.19,56.63,65.18,72.76,72.81,66.69,56.97,46.22,39.13
25009,28.73,29.61,36.7,46.62,57.41,65.82,72.49,71.46,64.47,53.58,41.91,34.18
25011,25.22,26.81,34.27,45.53,57.64,65.33,71.6,70.14,63.06,51.98,38.96,30.92
25013,26.72,28.43,35.77,46.61,58.28,66.04,72.57,71.08,63.91,52.6,40.21,32.28
25015,25.86,27.54,34.98,46.07,57.98,65.63,72.02,70.59,63.54,52.23,39.51,31.43
25017,28.42,29.56,36.94,47.54,58.98,67.26,73.64,72.52,64.94,53.56,41.59,33.84
25019,34.74,35.08,38.57,46.27,54.79,63.04,70.82,71.49,65.93,57.33,47.08,40.17
25021,30,31.36,38.07,48.11,59.1,67.49,74.04,73.12,65.47,54.51,42.94,35.3
25023,31.53,32.59,38.37,47.93,58.41,66.98,74.19,73.39,66.12,55.74,44.29,36.82
25025,30.73,31.86,38.3,48.14,58.92,67.58,74.32,73.6,66.13,55.17,43.76,36.02
25027,27.03,28.26,35.56,46.2,57.84,65.92,72.22,70.82,63.61,52.4,40.26,32.66
26001,21.23,21.12,30.48,40.51,53.24,63.56,69.01,67.62,61.07,48.9,36.79,28.84
26003,17.93,16.2,26.53,36.78,50.31,59.87,65.58,64.54,58.71,45.98,33.62,24.58
26005,26.36,26.78,36.62,46.31,58.4,68.11,72.11,70.5,65.09,52.52,40.31,32.93
26007,21.31,20.69,30.39,40.47,53.68,63.62,69.32,67.93,61.43,49,37.09,29.14
26009,22.08,21.11,30.49,40.78,54.36,63.82,69.07,67.8,61.53,48.96,37.09,29.29
26011,23.47,23.21,32.99,43.24,56.07,65.74,71.14,69.47,62.94,50.82,38.32,30.58
26013,14.94,13.04,25.09,35.81,50.5,60.3,65.38,63.23,57.74,44.22,31.26,21.78
26015,25.21,25.79,36.13,46.09,58.31,68.03,72.07,70.11,64.44,51.94,39.39,31.93
26017,24.79,24.58,34.38,44.9,57.83,67.22,72.39,70.66,64.17,51.86,39.38,31.69
26019,23.1,22.51,31.88,41.99,54.67,64.23,69.64,68.13,62.09,49.38,37.63,29.47
26021,26.84,27.86,37.78,47.2,59.12,68.9,72.47,71.3,66.34,53.82,41.11,33.46
26023,25.51,26.66,37.03,46.91,59.08,68.41,72.1,70.41,65.26,52.83,39.64,32.19
26025,25.4,26.26,36.59,46.51,58.91,68.34,72.14,70.29,64.87,52.4,39.52,32.29
