,FIPS,AVG Jan Temp,AVG Feb Temp,AVG Mar Temp,AVG Apr Temp,AVG May Temp,AVG June Temp,AVG July Temp,AVG Aug Temp,AVG Sept Temp,AVG Oct Temp,AVG Nov Temp,AVG Dec Temp,AVG Jan GHI,AVG Feb GHI,AVG Mar GHI,AVG Apr GHI,AVG May GHI,AVG June GHI,AVG July GHI,AVG Aug GHI,AVG Sept GHI,AVG Oct GHI,AVG Nov GHI,AVG Dec GHI,Total Solar Capacity MW-AC
1767,35013,42.71,47.77,54.98,62.6,70.22,80.28,82.72,80.32,74.78,63.92,52.47,44.44,153.8530878,196.5239194,254.061962,310.5249905,339.9686445,342.4513133,308.0606173,285.338796,253.5455442,211.7001464,166.0441891,139.7858039,37.2
1768,35015,43.2,47.26,55.3,62.29,71.1,80.19,82.94,80.93,74.64,63.33,52.23,46.09,151.1063284,191.4409793,244.917765,300.5355902,322.7641399,330.0328111,313.3465792,286.6629386,248.303631,204.263462,159.7599504,134.2883304,19.98
1769,35017,39.93,43.26,49.07,55.99,62.7,73.39,75.76,73.81,68.69,58.83,48.37,41.1,149.7176615,189.9222141,248.9112841,305.9874967,338.3070783,336.6370741,281.8209809,267.4083064,245.0619034,209.6420744,163.9924879,137.0722986,0.0
1770,35019,37.39,40.46,47.9,54.38,63.33,73.46,77.48,74.7,69.23,56.88,46.38,39.44,139.7999717,179.6032139,235.0623562,288.890712,319.5289032,334.1262875,309.8072631,283.8021722,245.8067283,195.3951979,150.4358419,122.9999377,0.0
1771,35021,35.43,38.28,46.53,52.93,62.22,72.77,76.81,74.17,69.04,55.66,44.9,36.87,133.178479,169.8348366,226.7358679,281.2652385,317.2955609,333.6583649,316.5773913,287.7860116,247.104954,191.1879016,145.4080507,114.5670713,0.0
1772,35023,42.46,46.53,53.02,60.24,67.2,78.01,79.84,78.02,72.72,62.79,51.88,43.8,155.4714005,197.2100198,256.9767474,313.870329,343.381356,342.0444329,296.3342557,277.5968092,251.126947,215.5848705,170.3077032,143.4343212,0.0
1773,35025,41.59,44.76,53.86,60.56,69.9,78.79,81.71,79.77,73.51,61.96,50.69,44.17,148.3736252,188.0379503,241.3612088,295.5721992,318.9338495,331.0678393,315.6152163,288.2924856,246.4064887,201.5588075,157.0981604,131.5655729,29.880000000000003
1774,35027,37.48,40.86,47.76,54.13,62.4,72.11,75.17,72.67,67.13,56.33,46.03,39.38,145.8057267,185.9200306,238.8676569,294.8038332,320.3904854,324.3648179,289.582849,265.7431435,239.7603113,198.3393589,155.2055172,130.2032355,0.0
1775,35028,29.16,32.59,39.88,46.51,54.5,65.24,68.88,66.42,61.33,49.37,38.56,30.53,136.326432,174.7845078,228.8928055,273.1618057,308.7863007,325.6500305,273.5707764,250.3333031,229.7782379,186.8867004,147.3425858,119.6978752,0.0
1776,35029,42.28,46.97,53.74,61.59,69.0,79.32,81.77,79.61,73.94,63.21,51.97,44.02,155.0341395,198.1736407,257.0685596,312.7178826,342.0212445,343.6655764,306.4008999,285.2371415,254.5193949,213.1997706,168.2293938,141.8243286,80.30000000000001
1777,35031,30.6,34.01,41.41,48.08,56.33,68.22,72.43,69.68,63.53,51.31,39.74,31.34,133.2580203,171.5020774,229.9136379,284.1714576,323.667286,343.5659864,291.1017522,264.9516405,239.8310759,195.8130513,147.5066253,117.8665767,8.0
1778,35033,31.63,34.19,40.63,46.68,54.97,64.76,68.6,66.3,61.38,50.1,40.49,33.03,136.7623006,175.030785,228.7903383,278.4932602,310.1179079,319.4731873,283.1347516,261.4632118,235.6404029,191.6843965,147.153577,118.7103941,0.0
1779,35035,40.0,44.31,51.17,58.01,66.11,75.33,77.81,75.57,70.16,59.86,48.92,41.91,151.8901666,192.8015011,248.4126569,304.9449184,331.352336,330.9064997,293.537143,272.3706497,245.3700782,206.8679364,162.6489796,136.3435906,22.5
1780,35037,38.13,41.28,49.94,56.48,65.92,76.24,80.12,77.39,71.98,58.61,47.9,40.26,135.5732424,173.9682666,229.5631408,284.2235644,316.6571846,333.101917,317.76077,286.6791654,246.8663731,191.9679098,147.0200423,117.467466,25.0
1781,35039,26.83,30.22,37.77,44.78,52.71,63.47,67.92,65.77,60.08,47.9,37.3,28.38,127.764364,164.2094064,221.3850532,268.9366257,310.1829178,332.209206,285.5670883,260.5040683,233.3534636,184.8151481,139.6251761,111.5132466,0.0
1782,35041,38.92,42.36,50.81,57.57,66.77,76.24,79.61,77.3,71.09,58.87,48.39,41.57,141.8155065,181.33296,234.8072824,290.6994812,317.6381644,331.419983,313.5211101,285.7072554,246.3094648,196.5732782,151.9032922,123.0895011,0.0
1783,35043,31.28,35.11,42.73,49.57,57.93,69.01,72.92,70.44,64.43,52.19,40.76,32.38,133.4979539,170.5875496,227.3096594,279.0452268,318.3885663,338.9066647,298.9163531,273.158399,241.3504366,192.3712628,145.5015665,116.9255121,61.08
1784,35045,31.16,35.89,43.6,50.9,59.4,71.14,76.28,73.82,66.76,53.48,41.41,31.98,125.5210319,164.588931,226.6656358,280.5513205,322.5387813,348.6765436,310.413958,277.9417385,243.3791213,190.1620064,141.1953137,110.2901402,0.0
1785,35047,35.36,37.94,45.31,51.63,60.23,70.69,74.57,72.0,66.81,54.57,44.29,36.9,137.5082064,175.9859894,230.7427095,280.8548017,314.7903284,328.647997,298.7577021,275.8086718,241.7028043,192.6314791,147.6924957,119.7452362,20.0
1786,35049,31.24,34.76,42.13,48.63,56.82,67.61,71.56,68.89,63.43,51.14,40.34,32.52,136.714982,175.0727652,228.9570564,279.747679,318.4989484,334.1677324,292.0403022,272.4812306,242.4307502,193.8844483,147.6457727,120.2899427,9.5
1787,35051,39.93,44.38,51.06,58.53,65.86,75.74,78.36,75.79,70.26,59.67,48.86,41.24,151.0561277,194.3746201,249.3002233,305.8812067,333.2463909,332.9477691,290.9746702,270.1836911,245.0246335,207.2015092,162.4636087,137.4558413,0.0
1788,35053,36.14,40.39,47.76,54.57,62.41,72.47,75.64,72.77,67.11,56.01,44.99,37.69,145.3035497,186.3045359,241.625802,296.9791411,327.4925622,333.676808,293.3164403,271.0945116,244.0713571,202.5382711,157.060858,130.6502547,0.0
1789,35055,25.53,28.99,36.2,42.56,50.39,60.41,64.23,62.11,57.32,46.26,35.6,27.18,130.9075044,168.8743803,224.1867897,269.7077392,306.6522418,322.9694281,276.5335992,255.6420808,231.9473371,186.2650299,142.3183064,116.1069578,0.0
1790,35057,33.18,36.69,43.93,50.47,58.57,69.0,72.73,70.07,64.68,52.78,42.11,35.09,140.2813497,180.6747791,235.3314998,289.7793065,323.3620558,335.793584,295.6908659,274.4224968,243.2692189,197.7686195,151.7294759,125.0357233,50.0
1791,35059,33.81,35.51,43.78,50.09,59.24,69.97,74.3,71.71,66.79,53.27,42.91,35.24,129.6436067,166.0127474,221.8451909,274.3734909,312.936399,328.8430078,312.4354326,283.5319393,244.5205453,188.92757,141.9068882,111.511141,0.0
1792,35061,36.23,40.88,48.66,55.59,64.13,74.59,78.21,75.22,69.3,56.96,45.31,37.43,139.6756841,179.2362608,235.5268701,290.2554842,325.3599885,340.5850578,308.0076553,282.8021944,248.2432526,199.6985287,152.4130733,124.1856944,73.12
1793,36001,24.76,26.81,34.41,46.2,58.26,65.62,71.8,70.17,63.43,52.31,39.34,31.77,76.87402271,117.1056607,163.4512014,204.5938244,235.7278415,250.0413852,258.2048594,227.1624998,182.2865382,116.0049941,79.12604001,59.18861943,0.0
1794,36003,23.51,25.74,32.93,44.23,56.29,63.87,68.97,67.73,61.8,50.72,38.12,30.88,69.65055051,106.2770859,155.6979496,200.3516716,237.0908042,251.0171254,256.7408823,226.3085647,178.1497601,111.6524887,74.55360611,54.32658567,0.0
1795,36005,34.51,36.13,42.44,52.42,62.48,71.64,78.47,77.06,70.28,59.34,47.47,40.23,83.94167752,122.7504832,165.1050483,210.7476688,238.4844123,256.9745043,262.6828308,231.2806261,189.2896508,130.1293547,91.36353811,68.20900981,0.0
1796,36007,23.97,26.33,33.06,44.44,56.69,64.32,70.11,68.23,62.16,51.09,38.37,31.09,71.21089078,107.905537,154.8226354,198.0727491,234.0178128,246.8125599,255.7702485,223.5089586,176.049208,111.7735524,75.09822118,56.09302227,0.0
1797,36009,23.62,25.64,33.01,44.21,56.06,63.62,68.67,67.29,61.79,50.87,38.16,31.24,64.96176128,101.0103554,151.5261522,198.6485855,236.5801155,251.9219577,257.6798615,226.3784936,177.0361135,109.3197991,72.38507687,50.57230903,0.0
1798,36011,24.2,25.94,33.0,44.06,56.77,64.89,70.64,69.21,62.72,51.78,39.34,31.7,61.43933132,94.97223116,147.6770812,200.3415586,244.2264438,256.3712822,262.0798321,229.7617043,178.0642409,107.4589477,69.32796991,48.28556582,0.0
1799,36013,24.94,26.48,34.17,45.1,57.32,64.96,69.98,68.81,63.26,52.3,39.74,32.59,59.68405713,97.72005343,149.5516353,200.4668653,241.8805644,259.0847033,264.5428481,230.6296958,178.1318388,109.6999043,70.82325381,47.0077696,0.0
1800,36015,24.67,26.74,34.24,45.09,57.11,64.96,70.67,69.01,62.9,51.63,39.0,31.7,72.63556142,107.9779548,154.962006,199.2414516,236.7887964,250.2094297,256.9501119,225.2467436,176.8524872,112.0891492,75.40186167,56.91700531,0.0
1801,36017,22.77,24.88,31.54,43.06,55.62,62.99,69.0,67.23,61.34,50.27,37.5,30.02,70.09872354,106.6334326,155.4109202,199.2146264,234.2633713,245.5865391,255.0228718,223.6410997,175.5301522,110.4424712,73.74064495,54.47865056,5.0
1802,36019,17.84,19.27,28.9,41.61,55.51,63.17,69.02,67.44,60.34,48.83,34.92,26.3,68.86561546,108.7565141,159.8234993,202.1576178,230.1305888,245.5572334,248.9791381,218.4965192,172.3537316,102.8276215,66.86185151,51.09333784,0.0
1803,36021,26.07,28.26,35.74,47.44,59.04,66.68,72.96,71.0,64.18,53.14,40.23,32.79,77.5597646,115.978389,160.3402088,202.8772813,234.3869117,249.7681864,259.9402401,229.0575209,184.3220381,116.7114659,79.62678673,59.18275623,0.0
1804,36023,22.18,24.33,30.94,42.4,55.14,62.94,68.86,67.07,60.81,49.83,37.2,29.72,66.25301613,100.8385008,150.0654637,198.3340062,236.8999496,246.9253211,255.5935317,224.6078355,175.069421,109.0523619,71.6779262,51.64756855,0.0
1805,36025,22.88,25.01,31.38,42.9,54.73,61.59,68.03,66.4,60.49,49.62,36.84,29.51,72.92948444,110.8510828,159.7561116,200.9140842,232.675266,243.5446653,255.0416554,222.4215529,178.0040532,112.8584197,75.62610961,56.49137632,0.0
1806,36027,27.74,29.62,37.51,48.61,59.86,67.97,74.4,72.64,65.14,54.19,40.96,33.78,82.57728971,119.858282,165.1728055,206.33461,235.8215253,253.4590412,262.6377445,229.9153068,186.3728753,122.8998073,85.78085052,64.92732981,0.0
1807,36029,25.5,26.56,34.34,44.88,57.3,65.82,71.03,69.81,64.01,52.72,40.23,33.21,60.42887545,96.74506553,149.3724443,199.9254747,243.885757,258.0374433,261.8246628,228.8329298,178.3607965,107.1112213,69.01420527,48.08896672,0.0
1808,36031,17.41,18.91,27.13,39.61,52.87,60.47,66.47,64.99,58.22,46.7,33.14,25.14,71.58870188,112.4679166,163.4801872,205.053688,226.826953,241.2045539,244.060457,216.6549178,172.7632348,104.6716808,70.40976658,52.94123004,0.0
1809,36033,16.67,18.51,27.24,40.16,53.68,61.5,67.24,65.64,58.69,47.26,33.61,25.21,66.79473035,106.6627208,158.181149,201.3213615,227.3969695,242.6658823,247.4889357,217.2445524,170.3121555,100.4073179,64.63244889,48.80063974,0.0
1810,36035,21.21,23.02,30.62,43.06,55.81,63.14,69.16,67.58,61.07,49.57,36.59,28.4,72.00915054,111.4318618,162.5722918,204.1732954,232.6208205,247.8170714,254.807264,224.2355498,177.7799438,110.0772136,75.08801478,54.46953318,7.7
1811,36037,24.49,25.73,33.94,44.66,57.26,65.84,71.2,69.56,63.56,52.16,39.89,32.5,61.25906649,96.02375504,149.3191899,201.9649143,245.5001743,260.7207751,263.361368,229.6659117,178.6961368,108.5923875,70.00670608,50.33189268,0.0
1812,36039,24.02,26.34,33.13,44.81,56.32,63.47,69.73,68.01,61.63,50.79,38.18,30.88,79.11479358,118.5826537,165.8688231,205.0581669,233.200318,245.759318,255.0447826,224.0552617,181.9869176,117.3383781,80.39408815,61.04750515,0.0
1813,36041,17.0,18.53,26.12,38.92,52.32,59.51,65.44,64.06,57.61,46.09,32.77,24.81,70.61007372,111.0160849,163.2657772,206.9159595,227.2722677,243.4059353,247.4627696,218.4960007,173.5280846,104.8888246,70.70168939,52.5273456,0.0
1814,36043,18.49,20.43,28.08,40.66,54.19,61.64,67.59,65.9,59.67,48.13,34.73,26.63,66.83028337,104.5536247,156.652194,200.9475177,230.8099987,244.3791292,250.063272,220.2991555,173.6868867,104.5642737,69.25071138,49.944105,0.0
1815,36045,20.11,21.89,30.56,43.1,56.0,64.23,70.39,69.07,61.78,50.31,37.66,29.07,63.20749658,100.678188,156.4965955,201.5792059,243.1352505,257.3941879,261.9352695,227.7963649,176.0960018,104.7040933,66.82777037,47.57635872,0.0
1816,36047,35.0,36.68,42.88,52.58,62.59,71.83,78.69,77.32,70.79,59.68,47.84,40.69,84.90542779,124.0212291,166.1969804,212.1320977,239.7350382,259.8018012,263.915849,233.6971095,190.3428392,132.2470363,92.41989077,69.53034269,0.0
1817,36049,17.82,19.83,27.94,40.86,54.08,61.81,67.6,66.2,59.6,48.2,34.94,26.6,64.98655771,103.3164458,156.1365897,201.2651747,234.4952144,247.8164674,252.8633819,220.7695121,172.664334,102.7206069,66.99291598,47.74616131,0.0
1818,36051,25.32,26.88,34.47,45.33,57.76,65.84,71.04,69.72,63.6,52.39,40.09,32.81,65.07973664,101.0081612,150.8388613,200.1589161,240.6454387,253.7613563,258.9570784,227.5098285,178.3882449,108.9759861,71.72820717,52.01796261,0.0
1819,36053,21.73,23.84,30.88,42.9,55.8,63.23,69.37,67.82,61.68,50.37,37.4,29.56,65.33510241,99.14657782,150.6328566,198.8101187,238.005688,248.2731767,256.0925288,225.5917388,176.4612111,108.3096353,70.79438775,50.11222536,10.0
1820,36055,25.87,27.04,34.82,45.31,57.8,66.6,72.14,70.8,64.57,53.02,41.14,33.72,61.19146694,97.18444654,152.2444486,203.3886088,248.0628387,262.8799445,265.034385,231.2895273,179.3979306,108.1245871,69.46357248,50.14610776,6.0
1821,36057,22.94,25.2,32.83,44.96,57.79,65.34,71.52,69.66,62.9,51.28,38.41,30.42,70.28282013,107.3798682,158.7135789,202.5644657,237.120235,251.5523735,258.9533838,227.9524733,179.8105996,112.1352634,75.70904795,53.98942073,0.0
1822,36059,34.32,35.78,41.88,51.24,61.07,70.32,77.33,76.1,69.5,58.73,47.12,40.04,83.72030006,123.88882,167.6492917,214.5836164,242.4608422,262.9039701,267.711188,236.3193296,191.3418867,132.3925237,92.81526458,68.73937571,0.0
1823,36061,34.74,36.47,42.8,52.76,62.92,71.99,78.74,77.31,70.54,59.48,47.56,40.44,84.65745544,123.5478418,164.9895826,209.8719417,238.0003401,256.5598145,260.9889919,230.0196293,188.76057,130.4249878,91.93690055,68.87193843,0.0
1824,36063,26.1,26.88,34.87,45.01,57.71,66.73,72.19,70.92,64.67,53.02,40.68,33.83,58.45929726,94.65518115,152.1251786,204.5041181,250.5288224,267.8413654,267.4958402,233.6426083,181.0554095,109.2222726,69.15727029,48.82816729,0.0
1825,36065,21.04,23.04,30.59,42.92,56.03,63.63,69.79,68.1,61.97,50.31,37.19,29.12,65.24747378,100.4387639,152.7547408,198.0614417,235.6087999,248.2574076,254.3986449,223.7743461,174.6988191,105.980946,69.38503427,48.99763885,0.0
1826,36067,23.59,25.53,32.73,44.37,57.14,65.08,71.03,69.68,63.09,51.86,39.19,31.49,63.22518807,96.67180341,148.898394,198.9177529,241.351627,252.733809,259.2990705,227.552642,177.3689195,107.5171897,69.59560784,48.74518661,0.0
1827,36069,25.11,26.51,33.96,44.76,57.36,65.6,70.93,69.63,63.28,51.99,39.98,32.39,64.61568761,99.89747415,150.3292153,200.7156195,242.63302,255.7317278,260.0035299,227.9995844,178.3485767,108.6488598,71.17914774,51.73637189,0.0
1828,36071,27.96,29.67,37.21,48.32,59.29,67.26,73.8,72.13,65.22,54.04,41.2,33.9,83.05346592,120.7573552,165.5800778,207.1343285,236.0225127,253.4572675,262.9477933,228.4204011,186.3867904,125.8515825,87.77804751,66.41123127,15.0
1829,36073,25.03,26.23,34.38,44.72,57.39,66.29,72.01,70.6,64.42,52.84,40.64,33.44,56.6925763,92.39896912,152.9120784,205.4412132,251.4365531,268.040493,268.9279056,234.146791,180.4107562,108.468033,68.73392338,48.01634338,0.0
1830,36075,22.72,24.57,32.24,44.04,56.62,64.69,70.76,69.41,62.77,51.49,38.91,31.01,60.27231545,96.47228279,152.3357444,201.4505641,244.4304006,256.052594,260.978726,227.8486324,176.1342263,104.1285032,65.73628357,45.6109514,0.0
1831,36077,21.8,24.0,30.79,42.38,55.03,62.11,68.24,66.57,60.59,49.61,36.64,29.14,70.1114719,106.3920251,156.3724978,199.7526214,233.6546733,245.5023033,255.6908001,224.641209,177.5728915,110.7116072,74.0004095,54.03904642,0.0
1832,36079,28.58,30.4,37.98,48.82,59.83,67.96,74.56,73.03,65.94,55.07,41.88,34.5,84.42399761,122.2636612,166.554484,207.5934925,235.242691,254.4654712,262.8797193,229.6768944,187.2200474,126.0952314,88.62173607,67.3165543,0.0
1833,36081,34.72,36.38,42.54,52.04,61.99,71.3,78.19,76.88,70.22,59.22,47.58,40.48,84.35859299,123.3391464,165.9290175,212.597469,240.3557288,260.2561562,264.5860499,233.814089,190.3018431,131.5503152,92.29852676,68.9527418,0.0
1834,36083,24.73,26.39,34.31,45.91,58.2,65.63,71.68,69.97,63.2,52.27,39.06,31.54,74.00017815,114.2148862,159.0357621,202.0741611,233.1547489,248.4078232,258.1531389,227.7831694,181.6236701,112.4064199,76.56078765,56.47256816,0.0
1835,36085,34.73,36.64,42.87,52.98,62.99,71.91,78.8,77.11,70.72,59.34,47.39,40.27,85.48195394,124.7942768,165.8172353,210.5028534,237.2661167,257.7461039,261.2417128,231.2207065,189.2146284,131.9507362,92.73906708,70.91987779,0.0
1836,36087,30.29,32.21,39.49,50.39,60.9,69.24,75.99,74.31,67.38,56.14,43.54,36.32,84.46231925,122.128858,165.3584075,208.3799084,233.8779313,252.6334464,260.6354473,227.603248,186.6720231,127.7378643,89.87971517,68.17527565,0.0
1837,36089,17.96,19.58,28.8,41.93,55.36,63.36,69.11,67.68,60.39,48.81,35.6,26.93,65.70540325,104.955754,157.1370235,199.5960129,233.0007106,247.3254791,253.0752669,220.7132134,171.6690638,102.1001838,65.0815557,48.47263679,0.0
1838,36091,23.08,24.52,32.94,45.18,57.59,65.09,71.2,69.44,62.56,51.07,38.06,30.08,74.86358276,115.5270631,164.3953035,206.1636513,233.4393822,249.7598494,256.8801815,226.7350423,179.3664716,113.2104731,77.85265635,57.43188436,0.0
1839,36093,24.01,26.02,33.86,45.82,58.27,65.7,71.82,70.18,63.3,51.97,38.93,31.08,75.32428869,115.2519947,163.7917103,205.3915282,237.9688212,253.4108577,260.4034941,229.690545,182.1204758,115.712847,78.69212151,58.03188589,0.0
1840,36095,22.34,24.83,31.61,43.34,55.62,62.73,69.02,67.39,60.92,49.93,37.24,29.49,74.70894636,113.1768175,162.6165531,203.366131,234.9563206,247.9112141,256.9804329,225.9368733,180.6075102,114.0619408,77.17779574,57.36760096,0.0
1841,36097,24.17,26.07,33.49,44.31,56.79,64.63,70.16,68.63,62.58,51.39,38.84,31.23,70.20437307,105.8379784,154.1508201,199.2339923,238.5426694,251.2206324,256.6459018,226.485493,177.2600604,110.6420809,73.70541612,55.23935167,0.0
1842,36099,25.27,26.82,34.08,44.82,57.51,65.77,71.39,69.87,63.48,52.32,40.08,32.48,64.42723334,99.26183668,149.9116189,199.2572194,242.218398,254.720042,259.7434933,228.654536,178.0032377,108.6823846,71.2874867,51.61443629,0.0
1843,36101,24.13,26.03,33.36,44.29,56.37,64.18,69.42,68.02,61.91,50.87,38.6,31.2,71.37760788,107.5119271,156.2060075,200.8060387,238.1351279,251.5342469,257.0104386,226.4566126,178.1540939,112.3409591,75.17835611,55.97055162,7.0
1844,36103,33.22,34.17,40.14,49.14,58.92,67.82,75.13,74.21,67.91,57.49,45.8,39.0,80.95745977,122.1838761,167.5358687,215.7748509,244.3542978,264.2603498,267.3890061,238.2981866,192.7060824,131.4574598,90.80840989,66.00302841,94.9
1845,36105,24.88,26.78,33.76,45.22,56.27,63.79,70.21,68.47,62.1,51.11,38.68,31.19,79.35048684,118.5304161,165.1843267,203.9795627,234.0904555,247.2815146,259.4259127,224.2898242,182.5164683,119.9213768,82.0699754,62.24228552,0.0
1846,36107,24.21,26.64,33.46,44.59,56.76,64.73,70.57,68.48,62.28,51.09,38.62,31.49,71.02150642,106.9446341,153.6426232,197.9169344,236.5693612,249.4937661,257.491704,225.0036333,176.7288851,111.8897213,74.83767641,55.78871265,16.0
1847,36109,23.47,25.79,32.67,43.77,56.32,64.19,70.1,68.17,61.93,50.94,38.32,30.88,67.08101514,102.1203401,150.3099392,196.8431407,237.0424084,248.5505103,255.9907472,225.4921977,176.1927024,109.100563,72.03559943,53.05784471,24.0
1848,36111,25.68,27.83,35.02,46.29,57.57,65.11,71.5,69.81,63.0,52.02,39.42,32.04,81.47377322,120.3229157,167.4219983,205.9808445,233.4460967,247.326558,257.5768675,224.1440258,183.3861058,120.9202209,83.96510642,63.90489283,0.0
1849,36113,20.13,21.28,29.7,42.12,54.89,62.19,68.36,66.74,59.96,48.57,35.48,27.4,75.01033185,116.5564537,166.7535902,207.5711149,229.7153385,246.2693778,250.934959,222.604717,176.7241273,109.1749446,75.24196197,56.5548474,0.0
1850,36115,22.92,23.97,32.83,44.83,57.42,64.94,71.09,69.28,62.07,50.98,37.78,30.01,72.31964344,112.6743129,160.0453917,203.305895,232.4598883,247.999074,255.3136323,226.9229343,178.7088951,110.3634216,74.72704335,54.88999255,20.0
1851,36117,24.97,26.09,33.61,44.29,56.67,65.44,71.09,69.9,63.37,52.23,40.36,32.82,59.57607744,94.01178308,150.6469166,204.2733536,249.525828,262.835948,266.3205689,232.3489719,179.618853,106.7687194,68.35519858,47.5791136,0.0
1852,36119,31.16,32.88,39.86,50.46,60.9,69.49,76.24,74.59,67.7,56.72,44.27,37.01,84.37311765,122.4365746,166.1526916,209.0948018,236.3331036,255.6467184,263.3234468,230.7357713,188.3591027,128.3622301,90.18657859,67.78854692,0.0
1853,36121,23.38,24.99,32.87,43.9,56.28,64.28,69.39,67.9,62.24,51.16,38.58,31.17,62.47492225,97.95757532,149.6761755,201.2304715,241.9932135,255.1683746,260.3835635,227.5808048,178.6073784,109.0642543,71.49433783,50.37220757,0.0
1854,36123,24.98,26.62,34.1,44.73,57.43,65.61,70.82,69.39,63.09,51.77,39.74,32.0,68.13656044,104.63587,153.6933742,200.580348,240.6056721,253.3423069,257.4944971,227.8888164,178.5454829,110.1070552,73.12647104,54.36878735,0.0
1855,37001,40.53,44.89,51.14,58.96,67.09,74.44,79.16,77.33,71.52,61.09,49.62,44.72,110.083843,142.8454481,185.2287666,233.0053258,261.166285,278.6151353,263.5189324,240.2230707,199.2901012,160.4538829,121.7030386,95.06301062,6.66
1856,37003,39.42,43.8,50.44,57.5,66.0,72.93,77.43,75.62,70.58,60.42,48.76,43.4,111.605653,143.6937844,184.9191135,230.8778593,260.6934608,275.0975781,257.0658096,239.3076752,201.4438317,162.5428638,123.6504334,94.93748939,0.0
1857,37005,34.18,38.59,44.81,51.79,60.19,66.53,71.0,69.31,64.62,55.27,44.32,39.02,107.8754557,138.9025887,179.831898,226.2239619,252.3139739,266.7533408,250.0476932,233.3259397,196.7520298,156.9912237,119.5601079,91.78878186,0.0
1858,37007,43.71,48.94,54.93,62.24,70.23,77.4,81.37,79.99,74.54,64.08,53.04,48.01,113.409695,145.2659486,190.318883,237.6405947,265.5566708,279.9079605,262.7718789,242.7697476,204.7183849,165.9176439,126.1201873,98.91672387,78.7
1859,37009,32.97,37.58,43.36,50.04,58.56,65.26,69.53,68.02,63.26,53.62,42.57,38.12,105.2016167,134.9790239,176.8448867,223.7926672,248.5374548,264.3715975,247.4252016,233.0025879,197.1322827,155.7353644,118.0326564,90.278756,0.0
1860,37011,32.76,37.33,42.82,49.44,57.74,64.31,68.49,66.94,62.28,53.07,42.81,38.14,107.0720627,137.2424751,178.2266003,224.3303501,246.6904781,261.5332699,242.241679,228.5977116,195.4678204,157.0104862,120.0411242,92.99074383,0.0
1861,37013,44.5,49.02,53.87,61.8,69.56,76.41,80.56,79.28,74.52,64.96,54.33,49.27,110.177292,142.581837,186.0859911,234.5765414,259.5020373,274.7292019,263.0290061,237.0745832,195.0684389,162.0107981,122.3285032,97.26367043,108.1
1862,37015,42.22,46.66,52.12,60.6,68.67,75.59,80.03,78.61,73.6,63.52,52.26,46.92,108.1727087,140.3063223,182.6785731,232.6614774,259.2566729,277.1890088,265.0564825,239.013144,194.7444404,158.355389,120.0706481,94.80510162,21.0
1863,37017,45.01,49.86,55.06,62.29,70.52,77.24,80.99,79.66,74.96,65.06,53.88,49.32,114.742202,145.8686202,191.9495836,238.9095507,263.7852295,277.5755611,264.0915828,237.475776,201.3566853,167.2018811,128.2816385,100.7550259,217.1
1864,37019,46.6,51.18,56.07,62.9,70.93,77.63,80.99,79.97,75.5,66.37,55.67,51.1,115.999942,147.9899741,195.8875836,243.752504,268.5936701,277.2656519,264.0207174,236.0118588,199.5543094,169.0546736,130.3097947,102.7524864,0.0
1865,37021,36.27,41.22,47.43,54.0,62.2,68.63,72.6,70.98,66.46,56.67,46.11,41.12,110.4338194,140.8953365,182.0126638,229.3637445,258.4289006,270.9200974,251.8883321,239.6284873,203.5914802,164.7957519,123.3279655,95.52104726,0.0
1866,37023,39.24,44.02,50.5,57.21,65.73,72.86,76.94,75.37,70.43,60.2,48.92,43.63,112.7025965,144.1304841,185.2381118,230.5951251,258.3492633,270.8095511,252.3157007,236.8230398,200.7681374,163.126832,124.2601765,96.80854961,0.0
1867,37025,41.73,46.52,52.91,60.23,68.63,75.73,79.86,78.07,72.56,61.94,50.72,45.72,112.1903245,143.7656225,188.1849093,234.661628,264.5483749,281.1719513,264.1544083,242.7490794,204.4598707,164.4662048,124.5937506,97.6441433,97.4
1868,37027,38.88,43.54,49.98,56.84,65.23,72.38,76.7,74.97,69.87,59.63,48.32,43.17,110.971907,142.0233136,182.6634091,227.7777104,255.7326085,268.5668283,251.0382033,235.9131119,199.5290313,161.1626795,122.8319355,94.97779945,0.0
1869,37029,42.22,46.23,51.33,59.9,67.7,75.32,80.09,78.93,74.19,64.5,52.84,47.46,104.9031147,137.8630051,181.4715092,232.0551235,260.0640427,274.0637558,266.3836472,237.4874569,194.062899,156.7009998,117.5909166,92.96571102,20.0
1870,37031,46.62,50.38,54.93,62.42,70.2,77.08,80.91,80.14,76.0,67.0,56.66,51.82,110.074221,143.3300578,189.9827485,238.2160955,266.5662761,278.6209253,265.4732013,238.3926914,197.1495652,166.5294545,124.314131,97.97038707,0.0
1871,37033,39.34,43.87,50.12,58.28,66.61,73.93,78.62,76.86,71.1,60.64,49.01,43.66,108.3552313,141.5132058,183.2883464,230.267705,257.9294306,277.7262962,262.24899,238.6159451,197.4520027,157.61927,119.7821939,93.73011027,0.0
1872,37035,40.28,45.01,51.6,58.64,67.11,74.29,78.59,76.91,71.71,61.22,49.76,44.38,112.0409324,144.168101,186.5881363,233.6668029,263.0953099,277.3776559,259.3375585,242.4316006,204.2423279,164.0226929,124.5581132,96.20958168,126.8
